1.96082706365e-12 0.0186326934856 0.5030287870250.0 0.0 0.01626.88531627 0.0362510713928
4.12645907735e-10 0.442430539732 0.7435672393580.0 0.0 0.01626.88531627 0.0024321334965
2.23226625286e-12 0.479167891089 0.6605102827860.0 0.0 0.01626.88531627 0.0895664655767
1.89095371236e-13 0.905050430667 0.7945862039280.0 0.0 0.01626.88531627 0.0637296037883
2.42744946042e-11 0.056366054871 0.3915903897190.0 0.0 0.01626.88531627 0.109042336246
1.90303849366e-05 0.173874811622 0.493477032040.0 0.0 0.01626.88531627 0.0144105876986
2.65664772271e-15 0.524367948217 0.5134934370110.0 0.0 0.01626.88531627 0.0778764764885
1.31840274823e-05 0.85842098469 0.9873192112830.0 0.0 0.01626.88531627 0.0765905908256
2.5114903599e-14 0.488186367275 0.5971644011330.0 0.0 0.01626.88531627 0.00479780829365
8.16022513402e-09 0.640524261268 0.7428964868280.0 0.0 0.01626.88531627 0.0311884647281
4.01153157169e-10 0.0213445992247 0.1191669892960.0 0.0 0.01626.88531627 0.0854305988034
4.78125336514e-05 0.229609636062 0.872650295050.0 0.0 0.01626.88531627 0.0284916635484
5.70933142233e-08 0.849345532824 0.3542509235840.0 0.0 0.01626.88531627 0.0672178477065
1.16831217362e-17 0.383090570044 0.4546712699420.0 0.0 0.01626.88531627 0.00884417466367
1.70110180671e-12 0.820850576111 0.6384820144180.0 0.0 0.01626.88531627 0.00755129132
0.00827134989902 0.635163412864 0.5130774055550.0 0.0 0.01626.88531627 0.00692807377477
0.00764663454939 0.403629789406 0.05883467913530.0 0.0 0.01626.88531627 0.0760008560248
9.59195985039e-16 0.0851028656546 0.3841643595130.0 0.0 0.01626.88531627 0.0969134105847
8.52868392356e-10 0.740744595958 0.6752101650380.0 0.0 0.01626.88531627 0.0744019883063
9.38429377766e-10 0.180364953158 0.2435346149260.0 0.0 0.01626.88531627 0.0566217900218
0.00934396928854 0.241120928844 0.4338022890510.0 0.0 0.01626.88531627 0.0765108828031
7.22776744127e-07 0.919229694162 0.8737850917790.0 0.0 0.01626.88531627 0.114711057475
1.50175917219e-16 0.28456922218 0.5863470447450.0 0.0 0.01626.88531627 0.102576087064
3.566684513e-09 0.608695566762 0.4928586930180.0 0.0 0.01626.88531627 0.0820610489105
2.98591102885e-13 0.736679012957 0.7007660658140.0 0.0 0.01626.88531627 0.0978213648665
1.5975747503e-14 0.137716019922 0.2737817218510.0 0.0 0.01626.88531627 0.0353505206458
9.32481060312e-15 0.546082028038 0.9526228828230.0 0.0 0.01626.88531627 0.0991476013159
2.15381222258e-17 0.122040618399 0.5891476322650.0 0.0 0.01626.88531627 0.0608045536242
1.69845061804e-05 0.207297061568 0.5976346092680.0 0.0 0.01626.88531627 0.0540153171256
0.00717797918284 0.827372602899 0.2850659558660.0 0.0 0.01626.88531627 0.0668076237765
7.26278993189e-10 0.664993204114 0.07808446408560.0 0.0 0.01626.88531627 0.119165708018
2.51588228952e-15 0.713428269341 0.2242382386020.0 0.0 0.01626.88531627 0.101575283982
5.93919153967e-08 0.193476551497 0.2708795048880.0 0.0 0.01626.88531627 0.111538265889
0.000267123689133 0.968469288224 0.4157718095950.0 0.0 0.01626.88531627 0.105183914648
6.64092309987e-18 0.0146570996981 0.7551743071620.0 0.0 0.01626.88531627 0.0841084358173
4.92404919409e-12 0.696746165237 0.7897625518370.0 0.0 0.01626.88531627 0.00850203928223
2.79818220646e-15 0.24369269796 0.9100766871560.0 0.0 0.01626.88531627 0.0328455595024
0.000159246896417 0.144526459144 0.8702909516710.0 0.0 0.01626.88531627 0.0934098804045
9.80535001317e-10 0.850097698107 0.2927453805990.0 0.0 0.01626.88531627 0.0592964158872
0.00519325216884 0.285338390132 0.389146817710.0 0.0 0.01626.88531627 0.0691777782774
3.21773647432e-06 0.937784276228 0.9500454231890.0 0.0 0.01626.88531627 0.0889595662446
3.99467518996e-16 0.185826731949 0.5180638968550.0 0.0 0.01626.88531627 0.0139060261143
4.8683385119e-09 0.753415811747 0.3423649257960.0 0.0 0.01626.88531627 0.0265567094716
1.69856222082e-09 0.821241786332 0.4671194843230.0 0.0 0.01626.88531627 0.0493194010933
0.00822001127243 0.299234159164 0.0114250553890.0 0.0 0.01626.88531627 0.120848688217
1.48900296333e-10 0.402994607187 0.9115927379570.0 0.0 0.01626.88531627 0.0598692778379
1.22866082833e-10 0.657655322035 0.8616516443840.0 0.0 0.01626.88531627 0.105125438641
8.39646756201e-14 0.611770569988 0.1218735605670.0 0.0 0.01626.88531627 0.0117337212062
4.2902102009e-13 0.588497080996 0.4952912186310.0 0.0 0.01626.88531627 0.0734239073103
0.000293274780949 0.6823058789 0.6074510806840.0 0.0 0.01626.88531627 0.120454267167
3.65801312033e-17 0.437366985337 0.2749608583750.0 0.0 0.01626.88531627 0.104391787453
1.55625901275e-18 0.606065579104 0.3836472303840.0 0.0 0.01626.88531627 0.119713276481
3.14984612299e-18 0.0239709223476 0.1515362433080.0 0.0 0.01626.88531627 0.0779360387064
2.12616458202e-16 0.14388366907 0.6172669035610.0 0.0 0.01626.88531627 0.0347365342796
4.22503862932e-08 0.879267701949 0.4234503803070.0 0.0 0.01626.88531627 0.109377738863
1.07118003454e-14 0.416441219244 0.8683018218460.0 0.0 0.01626.88531627 0.0800452536667
2.42770181967e-17 0.472106021328 0.7212851188360.0 0.0 0.01626.88531627 0.123245451173
0.00508456067347 0.48097913061 0.2397083519190.0 0.0 0.01626.88531627 0.0718114186008
